id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1224515;231043;1038979;21.;3;CADDE;ORTA GELISMIS;2;53.0
1224516;231043;1076844;KALKAN;4;SOKAK;ORTA GELISMIS;2;90.0
1224517;231043;31155112;OZAN;4;SOKAK;ORTA GELISMIS;2;25.01
1224518;231043;121557271;ŞEHİR;3;CADDE;ORTA GELISMIS;2;1000.0
1224519;231043;185743761;SERAP;4;SOKAK;ORTA GELISMIS;2;1115.0
1224520;231043;250139621;ÖZCAN;4;SOKAK;ORTA GELISMIS;2;1116.0
1224521;231043;293441811;ANTALYA;3;CADDE;ORTA GELISMIS;2;399.0
1224522;231043;301595941;ÇAĞIL;4;SOKAK;ORTA GELISMIS;2;1112.0
1224523;231043;318787130;KIZILELMA;4;SOKAK;ORTA GELISMIS;2;557.01
1224524;231043;319727890;DİRİLİŞ;4;SOKAK;ORTA GELISMIS;2;91.0
1224525;231043;334423851;ÇİMEN;4;SOKAK;ORTA GELISMIS;2;1123.0
1224526;231043;380949591;ASLAN;4;SOKAK;ORTA GELISMIS;2;1128.0
1224527;231043;458137481;YUNUS EMRE;2;BULVAR;ORTA GELISMIS;2;1111.0
1224528;231043;481028180;BEYDAĞI;4;SOKAK;ORTA GELISMIS;2;92.0
1224529;231043;498024651;PAMUK;4;SOKAK;ORTA GELISMIS;2;1120.0
1224530;231043;542997221;DOKUZ EYLÜL;4;SOKAK;ORTA GELISMIS;2;83.0
1224531;231043;569946191;CEREN;4;SOKAK;ORTA GELISMIS;2;1124.0
1224532;231043;594365681;SERPİL;4;SOKAK;ORTA GELISMIS;2;1125.0
1224533;231043;658159951;SELİN;4;SOKAK;ORTA GELISMIS;2;1126.0
1224534;231043;662889451;DEĞİŞİM;4;SOKAK;ORTA GELISMIS;2;311.0
1224535;231043;685324311;IŞIK;4;SOKAK;ORTA GELISMIS;2;1127.0
1224536;231043;727193961;KUMALAR;4;SOKAK;ORTA GELISMIS;2;333.0
1224537;231043;771324391;YALIN;4;SOKAK;ORTA GELISMIS;2;1113.0
1224538;231043;774061631;SERKAN;4;SOKAK;ORTA GELISMIS;2;1119.0
1224539;231043;810701791;DERYA;4;SOKAK;ORTA GELISMIS;2;1114.0
1224540;231043;844837341;AYLİN;4;SOKAK;ORTA GELISMIS;2;1121.0
1224541;231043;908896431;TAYFUN;4;SOKAK;ORTA GELISMIS;2;1117.0
1224542;231043;930923021;ALP;4;SOKAK;ORTA GELISMIS;2;1118.0
1224543;231043;932663690;M.AKİF ERSOY;3;CADDE;ORTA GELISMIS;2;255.0
1224544;231043;958507151;ANIL;4;SOKAK;ORTA GELISMIS;2;1122.0
1224545;231340;912607;GAZİ;4;SOKAK;ORTA GELISMIS;2;16.0
1224546;231340;912616;122;4;SOKAK;ORTA GELISMIS;2;22.0
1224547;231340;912619;ÇALIŞKAN;3;CADDE;ORTA GELISMIS;2;34.0
1224548;231340;912644;ÖZGEN;3;CADDE;ORTA GELISMIS;2;33.0
1224549;231340;912766;121;4;SOKAK;ORTA GELISMIS;2;21.0
1224550;231340;912769;117;4;SOKAK;ORTA GELISMIS;2;17.0
1224551;231340;912788;119;4;SOKAK;ORTA GELISMIS;2;19.0
1224552;231340;1000210;120;4;SOKAK;ORTA GELISMIS;2;35.0
1224553;231340;113907541;1180A;4;SOKAK;ORTA GELISMIS;2;143.0
1224554;231340;145547291;ÇALIŞKAN1;4;SOKAK;ORTA GELISMIS;2;118.0
1224555;231340;513393980;ÇALIŞKAN3;4;SOKAK;ORTA GELISMIS;2;123.0
1224556;231340;714549040;İPEKYOLU;3;CADDE;ORTA GELISMIS;2;24.0
1224557;231340;742513981;ÇALIŞKAN6;4;SOKAK;ORTA GELISMIS;2;137.0
1224558;231340;831669591;ÖZGEN1;4;SOKAK;ORTA GELISMIS;2;41.0
1224559;231340;843368901;ÇALIŞKAN2;4;SOKAK;ORTA GELISMIS;2;119.0
1224560;232918;196551;KARAABDÜLBAKİ MERKEZ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1224561;232918;196832;DENİZ KABUĞU SİTELERİ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1224562;232918;426389;ÇAMLIK SİTELERİ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1224563;232918;562913211;KUZEY MARMARA OTOYOLU;2;BULVAR;ORTA GELISMIS;2;1003.0
1224564;233262;145351;KAZAN;4;SOKAK;ORTA GELISMIS;2;211.0
1224565;233262;145352;PAŞALAR;4;SOKAK;ORTA GELISMIS;2;0.0
1224566;233262;145353;ACUN;4;SOKAK;ORTA GELISMIS;2;1.0
1224567;233262;430808;KULFALLI;3;CADDE;ORTA GELISMIS;2;0.0
1224568;233262;430809;AŞAĞIPINAR;4;SOKAK;ORTA GELISMIS;2;0.0
1224569;233262;430812;AYLAN;4;SOKAK;ORTA GELISMIS;2;1.0
1224570;233262;430816;PEHLİVAN;4;SOKAK;ORTA GELISMIS;2;0.0
1224571;233262;953407;İZMİT-İSTANBUL OTOBAN;2;BULVAR;ORTA GELISMIS;2;4.1
1224572;233668;157199170;CAMİ ALTI;5;KÜME EVLER;ORTA GELISMIS;2;2.01
1224573;233668;736025001;KAMIŞLI;5;KÜME EVLER;ORTA GELISMIS;2;1.02
1224574;237693;22729;NİLÜFER;3;CADDE;ORTA GELISMIS;2;37.0
1224575;237693;22745;SEZEN;4;SOKAK;ORTA GELISMIS;2;38.0
1224576;237693;22746;MÜGE;4;SOKAK;ORTA GELISMIS;2;39.0
1224577;237693;22751;SEVİL;4;SOKAK;ORTA GELISMIS;2;40.0
1224578;237693;35312;GÖKIRMAK;4;SOKAK;ORTA GELISMIS;2;49.0
1224579;237693;35313;SAKARYA;4;SOKAK;ORTA GELISMIS;2;50.0
1224580;237693;35314;GÖKSU;4;SOKAK;ORTA GELISMIS;2;53.0
1224581;237693;35318;SAYGIN;4;SOKAK;ORTA GELISMIS;2;54.0
1224582;237693;35319;KIRLANGIÇ;4;SOKAK;ORTA GELISMIS;2;55.0
1224583;237693;35320;CUMHURİYET;3;CADDE;ORTA GELISMIS;2;60.0
1224584;237693;35324;48.;4;SOKAK;ORTA GELISMIS;2;62.0
1224585;237693;35326;69.;4;SOKAK;ORTA GELISMIS;2;63.0
1224586;237693;35327;71.;4;SOKAK;ORTA GELISMIS;2;64.0
1224587;237693;35328;73.;4;SOKAK;ORTA GELISMIS;2;65.0
1224588;237693;35330;77.;4;SOKAK;ORTA GELISMIS;2;67.0
1224589;237693;35331;29;4;SOKAK;ORTA GELISMIS;2;68.0
1224590;237693;35333;28.;4;SOKAK;ORTA GELISMIS;2;70.0
1224591;237693;35659;GAZİ OSMAN PAŞA;3;CADDE;ORTA GELISMIS;2;75.0
1224592;237693;136575;MERİÇ;4;SOKAK;ORTA GELISMIS;2;47.0
1224593;237693;350015;HİSAR;4;SOKAK;ORTA GELISMIS;2;48.0
1224594;237693;350033;75.;4;SOKAK;ORTA GELISMIS;2;56.0
1224595;237693;386567;SİNEM;4;SOKAK;ORTA GELISMIS;2;41.0
1224596;237693;386568;SEZİN;4;SOKAK;ORTA GELISMIS;2;42.0
1224597;237693;472903;BAGLIK;5;KÜME EVLER;ORTA GELISMIS;2;77.0
1224598;237693;475962;ALSANCAK;3;CADDE;ORTA GELISMIS;2;38.0
1224599;237693;477760;18;4;SOKAK;ORTA GELISMIS;2;73.01
1224600;237693;478576;PİRSULTAN;3;CADDE;ORTA GELISMIS;2;44.0
1224601;237693;478577;BÜLENT ECEVİT;3;CADDE;ORTA GELISMIS;2;45.0
1224602;237693;478578;ÇELEBİ;4;SOKAK;ORTA GELISMIS;2;46.0
1224603;237693;481078;FIRAT1;4;SOKAK;ORTA GELISMIS;2;43.0
1224604;237693;481079;GEDİZ;4;SOKAK;ORTA GELISMIS;2;51.0
1224605;237693;481080;KIZILIRMAK;4;SOKAK;ORTA GELISMIS;2;52.0
1224606;237693;481081;KISA;4;SOKAK;ORTA GELISMIS;2;56.0
1224607;237693;481082;SULTAN;4;SOKAK;ORTA GELISMIS;2;57.0
1224608;237693;481083;AYSEL;4;SOKAK;ORTA GELISMIS;2;58.0
1224609;237693;481084;ESİN;4;SOKAK;ORTA GELISMIS;2;59.0
1224610;237693;481093;65.;4;SOKAK;ORTA GELISMIS;2;4.0
1224611;237693;481103;AKKALE;3;CADDE;ORTA GELISMIS;2;76.01
1224612;237693;708922;DERVİŞTEPE;3;CADDE;ORTA GELISMIS;2;37.0
1224613;237693;853371;KÜÇÜKSANAYİ_1;4;SOKAK;ORTA GELISMIS;2;1.01
1224614;237693;853372;KÜÇÜKSANAYİ_2;4;SOKAK;ORTA GELISMIS;2;1.02
1224615;237693;853373;KÜÇÜKSANAYİ_3;4;SOKAK;ORTA GELISMIS;2;1.03
1224616;237693;853374;TERMİNAL;4;SOKAK;ORTA GELISMIS;2;1.04
1224617;237693;862219;SITKI CANBAZ;4;SOKAK;ORTA GELISMIS;2;37.01
1224618;237693;862221;ŞEHİT ER TURGAY  SALMUR;4;SOKAK;ORTA GELISMIS;2;37.02
1224619;237693;874624;YENİ SANAYİ;3;CADDE;ORTA GELISMIS;2;1.05
1224620;237693;1058527;HUDUTYOLU- TAVUKÇUYOLU;5;KÜME EVLER;ORTA GELISMIS;2;78.0
1224621;237693;1098504;LAVANTA;4;SOKAK;ORTA GELISMIS;2;79.0
1224622;237693;1144936;AHUDUDU;4;SOKAK;ORTA GELISMIS;2;80.0
1224623;237693;1161657;ORTANCA;4;SOKAK;ORTA GELISMIS;2;88.0
1224624;237693;1482461;24;4;SOKAK;ORTA GELISMIS;2;79.0
1224625;237693;495777600;2;3;CADDE;ORTA GELISMIS;2;95.0
1224626;237693;611841230;61;4;SOKAK;ORTA GELISMIS;2;3.01
1224627;237693;622117350;38.;4;SOKAK;ORTA GELISMIS;2;8.01
1224628;237693;694797981;ARAZI7;4;SOKAK;ORTA GELISMIS;2;81.0
1224629;237693;733014181;ARAZI6;4;SOKAK;ORTA GELISMIS;2;96.0
1224630;237693;735975440;İSTİKBAL;3;CADDE;ORTA GELISMIS;2;78.01
1224631;237693;789947040;40.;4;SOKAK;ORTA GELISMIS;2;15.01
1224632;237693;953033501;63.;4;SOKAK;ORTA GELISMIS;2;5.01
1224633;237693;982726690;PINAR;2;BULVAR;ORTA GELISMIS;2;1.01
1224634;239657;500580;KUYUCAK;4;SOKAK;ORTA GELISMIS;2;0.0
1224635;239657;829466;BÖLME;3;CADDE;ORTA GELISMIS;2;4.04
1224636;239657;829467;1.BEYZA;4;SOKAK;ORTA GELISMIS;2;2.02
1224637;239657;829468;2.BEYZA;4;SOKAK;ORTA GELISMIS;2;2.03
1224638;239657;829469;3.BEYZA;4;SOKAK;ORTA GELISMIS;2;3.2
1224639;239657;829470;4.BEYZA;4;SOKAK;ORTA GELISMIS;2;4.2
1224640;239657;829471;5.BEYZA;4;SOKAK;ORTA GELISMIS;2;2.01
1224641;239657;829473;GÖRGÜLÜ;4;SOKAK;ORTA GELISMIS;2;1.01
1224642;239657;829474;ÖZBAĞ;4;SOKAK;ORTA GELISMIS;2;1.02
1224643;239657;829475;ÇAĞLAR;4;SOKAK;ORTA GELISMIS;2;1.03
1224644;239657;829476;1.ASİL;4;SOKAK;ORTA GELISMIS;2;3.01
1224645;239657;829477;2.ASİL;4;SOKAK;ORTA GELISMIS;2;1.04
1224646;239657;829478;ALAGÖZOĞLU;4;SOKAK;ORTA GELISMIS;2;1.1
1224647;239657;829479;KELEŞ;4;SOKAK;ORTA GELISMIS;2;5.03
1224648;239657;829480;MÜNSÜROĞLU;4;SOKAK;ORTA GELISMIS;2;5.01
1224649;239657;829481;ÖZÇELİK;4;SOKAK;ORTA GELISMIS;2;4.01
1224650;239657;838646;TÜYEN;4;SOKAK;ORTA GELISMIS;2;4.02
1224651;239657;859287;1.GÜNEYYAKA;4;SOKAK;ORTA GELISMIS;2;4.07
1224652;239657;859288;2.GÜNEYYAKA;4;SOKAK;ORTA GELISMIS;2;4.08
1224653;239657;859289;3.GÜNEYYAKA;4;SOKAK;ORTA GELISMIS;2;4.09
1224654;239657;859290;4.GÜNEYYAKA;4;SOKAK;ORTA GELISMIS;2;4.1
1224655;239657;859308;5.GÜNEYYAKA;4;SOKAK;ORTA GELISMIS;2;4.11
1224656;239657;883014;DURDU;4;SOKAK;ORTA GELISMIS;2;4.03
1224657;239657;954414;ERYANIK;4;SOKAK;ORTA GELISMIS;2;5.02
1224658;239657;954420;6.GÖKTUĞ;4;SOKAK;ORTA GELISMIS;2;6.0
1224659;239657;954426;5.GÖKTUĞ;4;SOKAK;ORTA GELISMIS;2;5.0
1224660;239657;954430;4.GÖKTUĞ;4;SOKAK;ORTA GELISMIS;2;4.0
1224661;239657;954432;3.GÖKTUĞ;4;SOKAK;ORTA GELISMIS;2;3.0
1224662;239657;954434;2.GÖKTUĞ;4;SOKAK;ORTA GELISMIS;2;2.0
1224663;239657;954547;KUYUCAK ULUYOLU;3;CADDE;ORTA GELISMIS;2;56.0
1224664;239657;1229631;1.BUSE;4;SOKAK;ORTA GELISMIS;2;57.0
1224665;239657;1229641;1.ÜNİVERSİTE;4;SOKAK;ORTA GELISMIS;2;58.0
1224666;239657;1229645;3.SERCAN;4;SOKAK;ORTA GELISMIS;2;59.0
1224667;239657;1229647;5.SERKAN;4;SOKAK;ORTA GELISMIS;2;60.0
1224668;239657;1231801;1.SENA;4;SOKAK;ORTA GELISMIS;2;61.0
1224669;239657;1231803;2.SENA;4;SOKAK;ORTA GELISMIS;2;62.0
1224670;239657;1276577;TUĞYAN;4;SOKAK;ORTA GELISMIS;2;63.0
1224671;239657;1323431;1.ILGAZ;4;SOKAK;ORTA GELISMIS;2;480.0
1224672;239657;1325481;2.ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;330.0
1224673;239657;64578313;1.GÖKTUĞ;4;SOKAK;ORTA GELISMIS;2;1.0
1224674;239657;125300440;5.AKBULUT;4;SOKAK;ORTA GELISMIS;2;272.03
1224675;239657;152117821;9.ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;330.07
1224676;239657;154402170;2.AKBULUT;4;SOKAK;ORTA GELISMIS;2;272.1
1224677;239657;159776630;3.ŞÜKRÜ;4;SOKAK;ORTA GELISMIS;2;6.03
1224678;239657;174115621;5.ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;330.03
1224679;239657;230099391;2.SERKAN;4;SOKAK;ORTA GELISMIS;2;315.1
1224680;239657;234821440;5.KIŞ;4;SOKAK;ORTA GELISMIS;2;80.04
1224681;239657;260800930;3.SENA;4;SOKAK;ORTA GELISMIS;2;63.1
1224682;239657;299154691;10.ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;330.08
1224683;239657;336773451;6.ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;330.04
1224684;239657;398980690;7.SENA;4;SOKAK;ORTA GELISMIS;2;67.0
1224685;239657;405767790;3.KIŞ;4;SOKAK;ORTA GELISMIS;2;80.02
1224686;239657;421406990;2.ŞÜKRÜ;4;SOKAK;ORTA GELISMIS;2;6.02
1224687;239657;437471201;4.SERKAN;4;SOKAK;ORTA GELISMIS;2;11.2
1224688;239657;439979981;5.ILGAZ;4;SOKAK;ORTA GELISMIS;2;480.04
1224689;239657;450725920;8.BUSE;4;SOKAK;ORTA GELISMIS;2;78.0
1224690;239657;483809191;2.ILGAZ;4;SOKAK;ORTA GELISMIS;2;480.01
1224691;239657;498061280;5.SENA;4;SOKAK;ORTA GELISMIS;2;65.0
1224692;239657;500799121;4.ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;330.02
1224693;239657;540760880;1.KIŞ;4;SOKAK;ORTA GELISMIS;2;80.0
1224694;239657;550895360;4.SENA;4;SOKAK;ORTA GELISMIS;2;64.0
1224695;239657;577833000;2.KIŞ;4;SOKAK;ORTA GELISMIS;2;80.01
1224696;239657;581937231;7.ILGAZ;4;SOKAK;ORTA GELISMIS;2;480.06
1224697;239657;582447161;7.ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;330.05
1224698;239657;615436251;6.AKBULUT;4;SOKAK;ORTA GELISMIS;2;272.04
1224699;239657;643468440;6.SENA;4;SOKAK;ORTA GELISMIS;2;66.0
1224700;239657;693586380;10.SENA;4;SOKAK;ORTA GELISMIS;2;70.0
1224701;239657;718395421;6.ILGAZ;4;SOKAK;ORTA GELISMIS;2;480.05
1224702;239657;724464380;9.SENA;4;SOKAK;ORTA GELISMIS;2;69.0
1224703;239657;748411981;4.AKBULUT;4;SOKAK;ORTA GELISMIS;2;272.02
1224704;239657;750663651;4.ILGAZ;4;SOKAK;ORTA GELISMIS;2;480.03
1224705;239657;765738310;9.BUSE;4;SOKAK;ORTA GELISMIS;2;79.0
1224706;239657;790850150;4.KIŞ;4;SOKAK;ORTA GELISMIS;2;80.03
1224707;239657;802187040;1.AKBULUT;4;SOKAK;ORTA GELISMIS;2;271.0
1224708;239657;835504341;3.ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;330.01
1224709;239657;837934480;8.SENA;4;SOKAK;ORTA GELISMIS;2;68.0
1224710;239657;888106190;1.ŞÜKRÜ;4;SOKAK;ORTA GELISMIS;2;6.01
1224711;239657;889843560;7.BUSE;4;SOKAK;ORTA GELISMIS;2;77.0
1224712;239657;933874961;8.ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;330.06
1224713;239657;943515411;3.AKBULUT;4;SOKAK;ORTA GELISMIS;2;272.01
1224714;239657;960936531;3.ILGAZ;4;SOKAK;ORTA GELISMIS;2;480.02
