id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1224744;246256;564481940;ATA KÖY;5;KÜME EVLER;ORTA GELISMIS;2;109.0
1224745;246256;571258580;KAYA;3;CADDE;ORTA GELISMIS;2;24.0
1224746;246256;588593560;2564;4;SOKAK;ORTA GELISMIS;2;18.0
1224747;246256;600480140;2568;4;SOKAK;ORTA GELISMIS;2;22.0
1224748;246256;616119841;2462;4;SOKAK;ORTA GELISMIS;2;116.0
1224749;246256;623069490;2567;4;SOKAK;ORTA GELISMIS;2;21.0
1224750;246256;644205650;İNCE HARMAN;4;SOKAK;ORTA GELISMIS;2;14.0
1224751;246256;653965740;434;4;SOKAK;ORTA GELISMIS;2;104.0
1224752;246256;662527680;2554;4;SOKAK;ORTA GELISMIS;2;4.0
1224753;246256;688975111;2459;4;SOKAK;ORTA GELISMIS;2;113.0
1224754;246256;689053890;2572;4;SOKAK;ORTA GELISMIS;2;27.0
1224755;246256;701540260;2571;4;SOKAK;ORTA GELISMIS;2;26.0
1224756;246256;723192960;2561;4;SOKAK;ORTA GELISMIS;2;13.0
1224757;246256;738254080;2560;4;SOKAK;ORTA GELISMIS;2;12.0
1224758;246256;752390120;2553;4;SOKAK;ORTA GELISMIS;2;3.0
1224759;246256;763984031;2460;4;SOKAK;ORTA GELISMIS;2;114.0
1224760;246256;793172440;2557;4;SOKAK;ORTA GELISMIS;2;8.0
1224761;246256;804996190;3357;4;SOKAK;ORTA GELISMIS;2;106.0
1224762;246256;821650021;3434;4;SOKAK;ORTA GELISMIS;2;110.0
1224763;246256;823230560;2570;4;SOKAK;ORTA GELISMIS;2;25.0
1224764;246256;831709690;281;4;SOKAK;ORTA GELISMIS;2;53.0
1224765;246256;843632090;290;4;SOKAK;ORTA GELISMIS;2;65.0
1224766;246256;846692820;2566;4;SOKAK;ORTA GELISMIS;2;20.0
1224767;246256;855704140;2577;4;SOKAK;ORTA GELISMIS;2;34.0
1224768;246256;881869290;2555;4;SOKAK;ORTA GELISMIS;2;6.0
1224769;246256;882876510;2559;4;SOKAK;ORTA GELISMIS;2;11.0
1224770;246256;888613720;2580;4;SOKAK;ORTA GELISMIS;2;88.0
1224771;246256;891886500;ATAKÖY OKUL;4;SOKAK;ORTA GELISMIS;2;5.0
1224772;246256;901991751;291;4;SOKAK;ORTA GELISMIS;2;112.0
1224773;246256;912042710;2562;4;SOKAK;ORTA GELISMIS;2;15.0
1224774;246256;920446840;ZÜBEYDE   HANIM;3;CADDE;ORTA GELISMIS;2;103.0
1224775;246256;946702540;2563;4;SOKAK;ORTA GELISMIS;2;17.0
1224776;246256;982249341;ŞAİR ALİ TÜRK KESKİN;3;CADDE;ORTA GELISMIS;2;42.01
1224777;248476;603495;GÜRGENPINARI;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1224778;253856;197354;BAYRAKTAR ATATÜRK;3;CADDE;ORTA GELISMIS;2;145.76
1224779;253856;197355;TURUNCU;4;SOKAK;ORTA GELISMIS;2;1.0
1224780;253856;197356;LİNET;4;SOKAK;ORTA GELISMIS;2;1.0
1224781;253856;197357;CELAL;4;SOKAK;ORTA GELISMIS;2;0.0
1224782;253856;281012;TÜREYEN;4;SOKAK;ORTA GELISMIS;2;1.0
1224783;253856;281013;ÇUKUR;4;SOKAK;ORTA GELISMIS;2;1.0
1224784;253856;419240;UZUN;4;SOKAK;ORTA GELISMIS;2;1.0
1224785;253856;426843;FİSUN;4;SOKAK;ORTA GELISMIS;2;1.0
1224786;253856;426844;ELISA;4;SOKAK;ORTA GELISMIS;2;1.0
1224787;253856;426845;HARA;4;SOKAK;ORTA GELISMIS;2;0.0
1224788;253856;864434;RAHŞAN;4;SOKAK;ORTA GELISMIS;2;1.0
1224789;253856;864474;ÜRETKEN;4;SOKAK;ORTA GELISMIS;2;0.0
1224790;253856;878597;DEMRE;4;SOKAK;ORTA GELISMIS;2;1.78
1224791;253856;935742;KİRAZOĞLU;4;SOKAK;ORTA GELISMIS;2;0.0
1224792;253856;73797615;AKMEŞE YOLU;3;CADDE;ORTA GELISMIS;2;0.0
1224793;253856;156357821;KUZEY MARMARA OTOYOLU;2;BULVAR;ORTA GELISMIS;2;1005.0
